organization_id,name,location,latitude,longitude,industry_id,description,siret
13186,Orchestra,,,,17,"Orchestra est une société leader et en forte croissance dans le secteur des technologies de nouvelle génération pour l’industrie du voyage.
Orchestra est un éditeur de logiciel qui propose à ses clients une plateforme dédiée au secteur du tourisme en mode SaaS. Cette plateforme permet aux professionnels de produire, administrer, distribuer et gérer une offre loisirs complète sur l’ensemble des canaux de distribution. Reposant sur la technologie JAVA JEE, cette solution accompagne les développements des principaux voyagistes. 

Rejoindre Orchestra c’est :  
-	Etre acteur d’un secteur en pleine transformation digitale 
-	Intégrer une société mature et reconnue comme la plateforme de référence dans le secteur du tourisme
-	S’épanouir au sein d’une société jeune avec un état d’esprit start-up où la prise d’initiative, les échanges directs, la flexibilité et l’ouverture d’esprit sont fortement valorisés
-	Participer à nos défis d’innovation continue et de conquête de nouveaux marchés (UK, Espagne, Middle East, etc.) 
-	Bénéficier de l’accompagnement, du savoir-faire et de l’expertise de nos collaborateurs les plus expérimentés
-	Mais aussi … profiter de notre localisation idéale en plein cœur de Paris (facilement accessible par les transports en commun avec en prime une vue imprenable sur l’Opéra de Paris !)
",
13188,Toutpratique.com,,,,10,"Toutpratique, le site de la vie pratique
Depuis 10 ans, Toutpratique s’est imposé comme le 1er site en France des trucs et astuces. 
Créé par Claudine, auteur de nombreux guides sur la vie pratique, tous bestseller, ToutPratique.com aide à résoudre les petits tracas quotidiens de plus de 500 000 francophones.

Sur Toutpratique.com vous trouverez plus 50 000 trucs, astuces, conseils… qui changeront définitivement votre quotidien.

Toutpratique.com un partenaire au quotidien
Depuis janvier 2016, ToutPratique vous propose une boutique où vous trouverez une sélection de produits pratiques, simples à utiliser, économiques et respectueux de l’environnement. Vinaigre blanc, bicarbonate, cristaux de soude, acide citrique, imperméabilisants, insecticides mais aussi des huiles et des crèmes de beauté, tous sélectionnés, testés et approuvés par notre équipe pour vous venir en aide.",
13193,WIZZVET,,,,17,"Wizzvet est une jeune start-up innovante française implantée depuis juillet 2013 sur le marché européen de la télémédecine et de la formation vétérinaire. Elle aide les vétérinaires à :
-résoudre les pathologies animales compliquées en mettant en relation des vétérinaires spécialistes européens avec des vétérinaires généralistes.
-se former via des webconférences hebdomadaires.
Entreprise en plein développement, elle recherche ses forces vives pour accroitre son marché.",
13194,Shoootin,,,,3,"Nous sommes une start-up leader dans la photographie d’intérieur qui propose à ses clients des reportages de 14 photos HD livrées en 24h pour seulement 75 euros. Lancée depuis le mois de Novembre 2015, Shoootin est déjà présent dans de nombreuses villes et continue rapidement sa croissance.",
13196,Les Nouveaux Scooters,,,,1,Les Nouveaux Scooters est le tout nouveau concessionnaire 100% électrique !,
13199,PUBLIMAG,,,,19,"Le magazine INFORMATIONS ENTREPRISE est, depuis 38 ans, un acteur majeur de la presse professionnelle, vendu en kiosques et par abonnement.",
13205,Techni-elec,,,,15,"Le secteur d’activité de Techni- Elec se situe dans la conception de systèmes automatisés, ce qui regroupe l’étude de systèmes, la conception, la programmation des automates, le câblage des armoires de commandes et l’installation de systèmes, principalement dans le domaine de l'embouteillage. 
Nous somme spécialisé dans la réalisation de palette de filtration et d' ensemble de nettoyage.",
13207,Linkky,,,,9,"Linkky est une application mobile et une plateforme en ligne (SaaS), qui sonde les collaborateurs en temps réel sur des sujets tels que leur quotidien dans l'entreprise, leur intégration, leurs méthodes de travail, leur rémunération, leur vision de l'entreprise ou encore les processus RH.

Chez Linkky, on développe le Lean RH. La méthode Lean appliquée aux entreprises, et plus particulièrement aux professionnels de la fonction RH.

La grande idée derrière le grand mot ? Sondez les collaborateurs qui font l’entreprise chaque jour et qui ont une vision terrain de ce qui s’y passe avant de mettre des politiques en place à l’aveugle.",
13210,Sapiens Group,,,,17,"SAPIENS GROUP est un acteur majeur de l'ITSM qui accompagne ses clients depuis 2003 dans la mise en oeuvre des bonnes pratiques de la gestion des services. Présent nationalement, SAPIENS GROUP vous accompagne dans vos projets tant au niveau régional que national, favorisant ainsi la coordination du déploiement des processus, des solutions, ainsi que l'optimisation de projets.

SAPIENS GROUP accorde la plus grande attention à la veille technologique et à la performance des outils en conformité avec les référentiels de gouvernance.",
13212,Zebra Technologies CZ sro,,,,16,"Zebra Technologies is a global leader respected for innovation and reliability, Zebra offers technologies that give a virtual voice to an organisation's assets, people and transactions, enabling organisations to unlock greater business value.",
13213,B-Reputation,,,,17,"B-Reputation, start-up de 2 ans, a l’ambition de devenir le «TripAdvisor des entreprises». b-reputation.com propose une vision à 360° de toutes les entreprises : avis professionnels, réputation digitale, scoring financier et bien plus encore. Dans ce contexte, notre site internet est l'élément clé de notre succès. 
",
13214,ASCENSO ,,,,13,"abinet de Recrutement - Agence de Travail Temporaire - Organisme de formation - Conseil RH

Spécialisé dans les RH dans le milieu de la montagne/Outdoor/Tourisme, ASCENSO accompagne les décideurs de ce milieu dans toutes leurs missions de manager.
Nous travaillons ainsi avec les stations de ski, les collectivités territoriales, les entreprises, syndicats et structures touristiques…",
13216,YUMMY AND GUILTFREE,,,,13,"-	Yummy c’est quoi ? Des produits bio et sans gluten, fun, chics et surtout gourmands ! 
-	Yummy c’est qui ? Des associés passionnés dont un grand chef de la gastronomie 3 étoiles
-	Quelle stratégie ? Un corner a Gare de Lyon et une boutique dans le marais, des ouvertures à venir et le developpement de la franchise. 
-	On aime : la gourmandise, la curiosité, l’envie, la créativité, la détermination, l’énergie, le dépassement de soi
-	On aime pas : la fainéantise, l’assistanat, le surgelé et la mauvaise humeur
-	Yummy c’est où ? A Paris dans le 4e arrondissement
",
13217,Pikel,,,,19,"Pikel est une agence conseil indépendante, spécialisée en stratégie de communication et création de contenu. Créée en 2008, l’agence Pikel compte aujourd’hui une quinzaine de collaborateurs.

Nous nous appuyons sur nos expertises digitales, éditoriales et audiovisuelles pour répondre aux problématiques de communication de nos clients.

Depuis bientôt 10 ans, nous accompagnons les grands groupes du Cac 40 dans la conception et réalisation de projets stratégiques internes / externes : conduite du changement, transformation numérique, marque employeur, positionnement de marque…

Quelques un de nos clients en 2017- 2018 : Orange France et Groupe, Orange Business Services, Safran, Club Med, BNP Paribas, Allianz, Société Général, Engie, SNCF, Capgemini Groupe et Consulting...

Types de projets : Campagne 360°, corporate gaming, dispositif digital d’appropriation…

Prix : En 2016, Pikel remporte 4 grands prix pour son ‘accompagnement à la transformation numérique d’un grand groupe’ pour le projet Cube, le premier challenge digital et international sur la stratégie du Groupe Orange.

Site agence : 
http://pikel.fr/fr

Page projet de Cube, primé en 2016 : 
http://pikel.fr/fr/projects/cube",
13226,2F Ekosport,,,,17,"Créé en 2007, Ekosport a débuté son activité avec une boutique sur Ebay pour devenir aujourd’hui le spécialiste européen et leader de la vente sur internet de matériel de sport de glisse et Outdoor. Fort de nos 15 000 références, nous sommes aujourd’hui présents dans 11 pays en Europe.

Avec cette expansion internationale s’ajoute trois magasins, idéalement situés sur la route des stations et proposant là aussi de nombreux produits sur plus de 1000 m2.

Ekosport c’est 300 000 produits et 20 000 m2 d’entrepôts, ce qui nous permet de vous proposer chaque jour les prix les plus bas garantis du Marché. Mais plus que les chiffres, Ekosport est avant tout une équipe de passionnés de sports d’hiver, bénéficiant d’une grande expertise pour être à même d’orienter votre choix sur le bon produit.
",
13232,cleo.ginisty-gold@beedeez.com,,,,5,"Fondée en 2015, BEEDEEZ est une startup de l’Edtech. Sa mission ? Changer le monde de la formation professionnelle grâce à sa solution de Mobile Learning ludique, engageante et mobile ! En pleine croissance depuis sa création, elle compte déjà à son actif des grandes organisations françaises telles que Leroy Merlin, RATP,  Enedis ou encore La Mairie de Paris… ",
13233,Gensearch,,,,21,,
13234,YOURAX,,,,16,"YourAx est une société de services spécialisée dans l'intégration de solutions informatiques répondant à l'ensemble des problématiques liées à la sécurisation, l'optimisation et la gestion des infrastructures système et réseau.

YourAx accompagne les entreprises et les administrations dans toutes les phases de leurs projets informatiques : Conseil, intégration, formation et support.

Fondée en 1996 par Eric WIEN, YOURAX rayonne sur le « grand nord ».
",
13239,ATEVIM - Terrasses En Vue,,,,14,Groupement de 3 agences immobilières spécialisées dans un marché de niche: biens avec surface extérieures (terrasses ou jardins),
